review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R1ZH8H6EITLT5D,B0CQF7TQP4,5.0 out of 5 stars This is a PARTY SPEAKER!,Jean N. Hunte,5,"I love this speaker! The sound is fantastic, great portability, I can take any where in my apartment. The battery life is great, it last long for a party and when I'm resting and just want some soft music to listen to. All around this was worth the money.","Reviewed in the United States August 26, 2023",AEUZNE2C6ID3GWLCOYUI7NXYBB4Q,True,2,Style: SRS-XP500
R3CITXWL6RHOW6,B0CQF7TQP4,5.0 out of 5 stars Nothing not to like,Troy Rutherford,5,"Snagged this during a prime deal event, couldn't be more happy with it, we were going to buy the smaller XP500 when we saw this was on sale. Sound is great, battery lasts forever and with the guitar and microphone inputs in the back we can do so much more than just listen to music on this. Looking forward to plenty of fun family parties.It is heavy but still portable, I don't think I would take it on a hike but for outdoor parties its not so heavy as to prevent being used, easily manageable by 1 person.","Reviewed in the United States November 16, 2022",AFJWHC5CY2ZP2MB53XJWWKK2W5TQ,True,2,Style: SRS-XP700
R3TMQ22NHNHL6O,B0CQF7TQP4,5.0 out of 5 stars Amazing,Cowboy Jesse,5,"Very easy to use and set them up using the music app with my galaxy phone. Really like that i can set them up in stereo mode and they will stay that way till the setting are changed on the app regardless of what they get connected to, great mode for movies or gaming. They get really loud, the bass is amazing, strong yet does not distort the other ranges as my experience has been with most other speakers. The party mode is really cool too, being able to connect to other sony speaker models. Awesome for out door events. Has some neat lighting modes too, I would like to see some more modes maybe even a fully customizable lighting mode.","Reviewed in the United States March 22, 2022",AE4RABL5FKRJVXRX4HXRR3YQDUOQ,True,3,Style: SRS-XP700
R3VD25ZDN91P0Y,B0CQF7TQP4,4.0 out of 5 stars BASS,Marco,4,"If you use this speaker, I hope you have an equalizer, usually apple music or spotify have an equalizer on their platform. The reason why I say this because the bass one this thing is almost too much. I haven't used it that much as far as an outdoor speaker, but I have used for indoors and the bass almost drowns out any higher frequencies coming out of the tweeters.DEFINITELY A GOOD SPEAKER, but you will def need to utilize an equalizer of some kind","Reviewed in the United States May 18, 2022",AE52MY4QTFRG5P2WUYDWUYWSAQ7A,True,1,Style: SRS-XP700
R1HF2ZVLHUBFE5,B0CQF7TQP4,5.0 out of 5 stars Awsome sound,Kindle Customer,5,Clean very clear sound at loud volume. great buy,"Reviewed in the United States January 2, 2024",AEINVUGI7H6JRTDMAQDRDSXM3NMA,True,2,Style: SRS-XP500
R37KASH2F12ZKF,B0CQF7TQP4,5.0 out of 5 stars Nice,Adam DeBoer,5,The SRS xp700 is definitely worth more than the 500 is by a lot. Only thing missing is wheels to move it around although 35 pounds is not a lot the speaker will definitely break under its own weight so using the front handle and the back area where the power plugs in as a handle is the best bet. I bring it all over with me and love the speaker and get a lot of compliments. Going to get another one or two before they are all gone soon.,"Reviewed in the United States December 20, 2022",AGSQ6UHBODJ7IKJYRLGMWTGXRAJQ,True,11,Style: SRS-XP500
R1A5L37VL0FN4Y,B0CQF7TQP4,5.0 out of 5 stars Outstanding!! You won’t be disappointed,Eddie May,5,"This speaker is all I could have hoped for. If you’re looking for a larger Bluetooth speaker that outperforms almost everything else then buy the Sony XP700. I was asked to be in a wedding and also DJ the music from start to finish so I brought this speaker to the event. The bride and groom were elated with the sound quality and how loud and crisp it was. Whether we were inside during the ceremony (at least 2000sq.ft) or outside for photos, this speaker was able to outperform all expectations. So if you’re on the fence due to the price, jump over the fence and buy this speaker, you will not regret it.","Reviewed in the United States May 13, 2022",AGXKWG7JYOYINO4HWSNKJASZ44ZQ,True,1,Style: SRS-XP700
R5CXPKW82XVRC,B0CQF7TQP4,"5.0 out of 5 stars Pricey, but nice",Kleber,5,"The media could not be loaded. Not a tailgate grade kind of volume - as many reviews stated - but more than enough for a house or backyard party.Really strange that on battery the max volume only goes as much as level 7 or 8. After that, it won’t sound louder.The bass is really nice and the connectivity is also great. I paired with one of my Alexa devices via bluetooth and it became part of a group, so that I have the same songs playing both inside and outside the house.The app is also useful for settings, but that’s it. I mostly use Spotify and Amazon apps for controlling playback and volume.","Reviewed in the United States February 26, 2022",AHNRXFGTWGVM7RRCLLMOL7OVNBNQ,True,31,Style: SRS-XP500
R2PMX4KO80HQNP,B0CQF7TQP4,5.0 out of 5 stars Current favorite impulse buy,Joel,5,"To be honest I bought this after drinking on my back patio looking at louder portable speakers. This one is not very portable. You could bring it camping or something like that, but it’s pretty heavy. That being said, I’m very impressed with the sound quality and volume. I’m sure my neighbors hate it, but I love it. Great frequency response, decent bass, plenty for a back yard patio. Battery life is better than I thought it would be, which makes sense because I didn’t realize how heavy it would be. Overall, I have no regrets for my lack of judgement when I bought it.","Reviewed in the United States June 1, 2022",AHIIPUC3QIEOLF6MFMZSP7WKIIGA,True,7,Style: SRS-XP700
R2YDYV91LK1GBA,B0CQF7TQP4,4.0 out of 5 stars Great Sound but No Stand Mounting,Assistance League of Carlsbad NM,4,"I really love these speakers and the sound quality. They are just a bit bulky for frequent venue changes, but for the money, they are GREAT sounding. The only issue I have with these speakers is that there is no way to mount them on stands. If these could be mounted on stands, they would be perfect!","Reviewed in the United States November 22, 2022",AFW2RO3KFTPKX4MJH5XZC4TDX5UQ,True,1,Style: SRS-XP700
R3P8784LO37NCP,B0CQF7TQP4,5.0 out of 5 stars Pretty heavy,Alex,5,"The sound is great, the battery life is amazing. The only downside is that it is quite heavy, which is to be expected, but it is very awkward to carry especially when you're doing a lot of camping and moving it around a lot. Wheels would be nice, but overall I would buy again","Reviewed in the United States June 23, 2023",AHTIRV4MLN7XYAX6XPNCHYUAQUZA,True,4,Style: SRS-XP700
R3UEWA9JRBHQ5L,B0CQF7TQP4,5.0 out of 5 stars BEAST!!!,FLOYD H.,5,"Heart pounding sound. Crisp clear. Also depends on your bluetooth device. Straight USB not as clear. Smartphone with adjustable audio sound, a plus. Heavy in weight. Took it out for our company party outdoors, and lots of coworkers asking me about where I got it from. It depends on your phone bluetooth settings, it sounds clear and deep bass.","Reviewed in the United States May 28, 2023",AEFNJXBR4YXT6FWTF56BNDQBFPMA,True,1,Style: SRS-XP700
R2G84PFFVQTLKD,B0CQF7TQP4,5.0 out of 5 stars Portable Bluetooth speaker,E.MICH,5,No dislikes about this baby just what the doctor ordered awesome speaker Great sound a little heavy but with some muscles you'll be able to maneuver it around looks great sounds great nice product would definitely recommend to a friend also it has an app that you can control with your phone 🤳📱 I use it in my bedroom sweet.,"Reviewed in the United States May 30, 2023",AEDHFOVAFUCYJYTZJBAJZ4J27ADA,True,2,Style: SRS-XP700
RQUDLFHRHGD66,B0CQF7TQP4,"4.0 out of 5 stars It's loud, but not loud enough...",trunks_cscs,4,I'm a strength and conditioning coach for the U.S. Army and we needed a way to bring music to their PRT at 0630. I bought this and leave it on base unless I need it and it performs nicely. Bass Boost really increases the lower decibles and the highs are magnificent due to a rear-facing (angular-directed) tweeter. I didn't give five-star reviews because it could always be better.,"Reviewed in the United States July 21, 2022",AF37PSOZCZ66POF36J3HKMPLWEQQ,True,5,Style: SRS-XP700
R31LXK5GLV2E6X,B0CQF7TQP4,"1.0 out of 5 stars Sound, bass, and party mode are pretty terrible",SSSJ,1,"I don't usually write reviews, but I feel duped by all of the positive reviews on this speaker and wanted to say something! I bought 2 of these speakers because I often host outdoor dance events and was excited that it could run on batteries and be linked to another speaker. But I was very disappointed when I got the speaker and started to use it. Here are the issues I had:1. The sound is very quiet when the speaker isn't plugged in! A tiny little bluetooth speaker could contend with this huge speaker for volume when it's running on batteries.2. The bass is just TOO MUCH. If you're only going to use this speaker to play loud house music or something, then maybe that's ok. But playing normal music on this speaker (even with the bass turned down) is uncomfortable and the bass drowns out other instruments in the song.3. Party mode (connecting 2 speakers) just doesn't work! It's constantly skipping like a busted CD. There's NO WAY I could ever use 2 of these speakers for a public dance.4. I can't even use this speaker to connect to my computer to watch a movie over bluetooth. I had the same issues with skipping sound.All in all, this speaker is pretty useless to me and I'm sad that I can't return it at this point, after finally discovering all of the above issues. I hope other folks don't make the same mistake.","Reviewed in the United States September 21, 2023",AGXRTSOMX7OD3EXC3A7QNJJWJD2A,True,7,Style: SRS-XP500
R3V9ZXV9M4357F,B0CQF7TQP4,4.0 out of 5 stars Buena compra,Se escucha muy bien.,4,Lo mejor es su batería recargable puedes traerla contigo a donde quieras,"Reviewed in the United States June 7, 2023",AHACVOYMXIWTZMXOHRGDOH3YFDKQ,True,0,Style: SRS-XP700
R1A1ILDHDMKZ3P,B0CQF7TQP4,5.0 out of 5 stars Por algo Sony es lider en calidad de sonido,Pablo Coleote,5,"Una vez más Sony me ha atrapado con otro producto con excelente calidad de audio, no es la más portable, pero tiene una calidad y un bajo excelente, se las recomiendo totalmente.","Reviewed in the United States August 29, 2023",AG6TWFEYXUUVN5VN5S547SHBLH7A,True,1,Style: SRS-XP700
R13M34JVMAWIN2,B0CQF7TQP4,5.0 out of 5 stars Lo mejor,Henry Estuardo Jimenez Velasquez,5,Es una bocina increíble me encantó.,"Reviewed in the United States December 23, 2023",AHNWN22HYVBMDMXUK4TOYFES2IYQ,True,1,Style: SRS-XP700
R27F7Z651X0USU,B0CQF7TQP4,5.0 out of 5 stars Bass is really good,Amz Customer,5,Dont regret buying this. I love the sound and the loudness. Didn't expect this much power from a battery powered speaker.,"Reviewed in the United States October 4, 2023",AGDSRPLHCWGAQJVYEH5RAUR6KCHA,True,0,Style: SRS-XP700
R903EKFXSE7XL,B0CQF7TQP4,5.0 out of 5 stars This Product is not Cheap in cost $400 + but well worth it 👌🏾,Ernest Harbin,5,"I Had a nice Sony Boombox radio hooked up to my Sony TV in my room through AUX cord that gave me incredible sounds when watching movies...this radio would light up RED around the speakers & L👀KED really Nice However one day it just stopped playing...I tried to have it fixed to no avail. (Sony stopped making certain parts)🤬 ...Then I seen an commercial about this New Sony SRS-XP700 Wireless Speaker & it hadn't even been released for Sale here in America yet only in the UK, CHINA area....long story short I waited until July 2021 when it was released here...One of my best decision ever made THIS THING IS INCREDIBLE from the L👀K'S,Sound quality ,Build & features I highly recommend this Product.","Reviewed in the United States August 3, 2021",AHEXCEIWFRETAU6RII2NLDMK7OXA,True,1,Style: SRS-XP700
R1LPEL5N07YTD,B0CQF7TQP4,5.0 out of 5 stars Great portable speaker. Delivers great quality sound.,Dina,5,"I bought this speaker a week ago and wanted to give myself a chance to take it for a ride and it does deliver! Some say it's not load enough but I believe it is load enough for most settings. In the house it's pretty loud and outside it loses a bit of punch as do most boom boxes when outside. The quality of the sound is spot on, very good. The bass is a nice addition and makes it sound like it's live music. I give this speaker two thumbs up for both quality and volume. The light show it puts on is a bonus for me and my party. I would buy it again and recommend it to my friends.","Reviewed in the United States July 21, 2021",AG4LUINUCLKRU3QHYIUIGL4UPOIA,True,19,Style: SRS-XP500
R2RU9WHOH5VAD8,B0CQF7TQP4,5.0 out of 5 stars It’s freaking awesome!,Amazon Customer,5,"Awesome sound system! Powerful and clear! Mega bass pumps! Absolutely love it! No dislikes so far! Also good battery life, longest I’ve played it was 4/12 hours so far!","Reviewed in the United States August 2, 2023",AFAS42C5XBSQVFPW3OPEESJFPEIQ,True,0,Style: SRS-XP700
RHEWN6HS2TGZ9,B0CQF7TQP4,"5.0 out of 5 stars Excellent Speaker, Get One.",Maximo,5,"This is an excellent speaker. We pair it with our firestick 4K and it's LOUD! I've tried amazon's echo studio speaker, but because of the auto adjustment, there are times you're left wondering if it's all the way up. Not with this Sony speaker, the volume is set from 1-15 and you can leave it at 7-8 it's just as loud if not louder than the amazon studio. Turn it on to level 15, and it's very loud. (I ENJOY IT)","Reviewed in the United States July 8, 2022",AF6JANQ6KRXDJAWG3ZL23N75ZKJA,True,1,Style: SRS-XP700
R3DKRPEA50X4Z0,B0CQF7TQP4,3.0 out of 5 stars Fel short of Expectations,Reed White,3,"I'm a bass player, and was hoping I could use it as a portable bass Amp. The bass quality was too low for my purposes. And, the clarify of Bluetooth music could have been better.","Reviewed in the United States August 17, 2023",AHQBJKWP6GWA3KP7MHWY343NG2NQ,True,2,Style: SRS-XP500
R22OCESIY38L05,B0CQF7TQP4,5.0 out of 5 stars Excellent speaker with loud sound,Brandie & AJ,5,"Bass is deep, volume is loud without distortion. I ordered the middle sized one for my 14 year old son for Christmas and it’s his favorite gift. The bass is powerful enough that it vibrates downstairs when he plays it upstairs in his bedroom with the door closed. Colors are beautiful and on beat with each song.","Reviewed in the United States January 2, 2023",AERDF43FLAZIFVYG7ATEW2ZRLPTA,True,3,Style: SRS-XP700
R35XWIYXQ7WSM,B0CQF7TQP4,5.0 out of 5 stars Pack a lot of punch,Mallorey,5,As an average listener without a background in music or tech these have been fantastic!! Great sound and easy Bluetooth connection. Also worked well with a wired microphone,"Reviewed in the United States July 26, 2023",AEFINPEXRR44PMV5GF5MWKR7W5QA,True,1,Style: SRS-XP700
RV4LJHMYPZC5G,B0CQF7TQP4,5.0 out of 5 stars Big deep bass,Melanie,5,"Love the light show, love the apps, love the deep base. You do have to tweak the equalizer through the app, but I really love it. I love that I can pick this heavy thing up and haul it around and when I say heavy it’s really not that heavy. It’s a fantastic piece and if I had to go back and choose between all of the different ones I would still choose this one. I would actually like to get a second one.","Reviewed in the United States April 26, 2022",AFBI543XDV6GG7H4TCFIZIWBDXXQ,True,1,Style: SRS-XP500
R35F6OXFRGF5V2,B0CQF7TQP4,3.0 out of 5 stars Wish it played louder for it's size.,BigD,3,"Very heavy, wish it had built in casters (even if just along the back bottom edge) in order to roll around the house. Kind of disappointed that it doesn't go louder than it does for it's size.","Reviewed in the United States August 14, 2023",AGCDLHYV2F2E3KEMMGUESAAI5ABA,True,1,Style: SRS-XP700
R2RPIM7ILMVNXV,B0CQF7TQP4,3.0 out of 5 stars It sounds great and is plenty loud,Critical Mass,3,"I use this at work conected to my phone and it sits about 8 feet away from where my phone is at and the Bluetooth constantly disconnects, about every ten minutes or so but other then that it's pretty good","Reviewed in the United States August 3, 2023",AFJEXRAJR5PFWZXMQPPCVUPBT5KA,True,0,Style: SRS-XP500
R2GAQRMDS23S9W,B0CQF7TQP4,4.0 out of 5 stars It’s big and sounds very good.,Caleb J R,4,"4 stars for no option to link a subwoofer, this will hit but it can’t get that low bass. Just a physical limitation of the speaker size. Come on SONY!","Reviewed in the United States November 28, 2022",AEC6BXH33BISKU7VOJUVPQSH2LZQ,True,2,Style: SRS-XP500
R1WWM4TFO2BGTV,B0CQF7TQP4,5.0 out of 5 stars WORTH IT!!,Chantel,5,GREAT speaker with powerful punch of bass!! Well worth the money & better than any JBL speaker! Look no further this is the winner. So glad I invested in this! Do yourself a favor & please get one!! Thanks Sony! Sound quality is amazing & it paired go my phone quick!,"Reviewed in the United States March 10, 2023",AGQNIVVJHF6DJQEYYFQPQJNAQ2KQ,True,8,Style: SRS-XP500
REW358W8BR263,B0CQF7TQP4,4.0 out of 5 stars Undecided,P,4,I will say this speaker rocks and will get very loud. The app that you can download (music center) allows for minor tuning adjustments.It is however lacking in crisp highs.,"Reviewed in the United States November 21, 2022",AEUP4TH7FQLWN2HD72KL4ZBCSXNQ,True,0,Style: SRS-XP700
R24UAEN8S6S02M,B0CQF7TQP4,5.0 out of 5 stars Awesome speaker,Nigel Smith,5,Works great and I got it for 100 dollars off,"Reviewed in the United States October 10, 2023",AHUPUBYK7XJITPG4OQDKEKLDIFJA,True,0,Style: SRS-XP700
R28OFR8NCQ7CHV,B0CQF7TQP4,5.0 out of 5 stars Great speaker,Rachel,5,"Brought for birthday present to be used in the garage and outside for deck music. Great design except for the handle, would of been nice if it was towards the back and rolled but over all it was an excellent purchase. Plan an purchasing one more.","Reviewed in the United States April 10, 2023",AEJ72TAEPKUD5RC7SGWN2342A63Q,True,2,Style: SRS-XP700
R2NOIDQR7QN1O5,B0CQF7TQP4,5.0 out of 5 stars Phenomenal for the price!,Jim,5,I’ve used this outdoors for karaoke. It was crazy hearing neighbors clapping after some of the songs. This party speaker is damn good for parties!,"Reviewed in the United States July 19, 2023",AGATPD4KH3VNUMKX4L44T7G42UZQ,True,1,Style: SRS-XP700
R16TCSJR48WGQL,B0CQF7TQP4,5.0 out of 5 stars Great Putchase!,Amazon Customer,5,"Every Sony speaker I have ever bought exceeds my expectations and this one is no different! The bass is crazy, even without the boost. If you’re looking for something that bumps, this one it it!","Reviewed in the United States June 9, 2023",AGNFHJ4MEVPVF22DRHGUY2GU5KJQ,True,4,Style: SRS-XP500
R2G97X5KZIOSEY,B0CQF7TQP4,5.0 out of 5 stars Exelente marca,DENIS,5,Excelente buen sonido lo que necesitaba lo recomiendo dura la batería horas,"Reviewed in the United States August 31, 2023",AFGTW7PM7QX56N6IFGEZBLGEGBXA,True,1,Style: SRS-XP700
R3DETTQCXEN66M,B0CQF7TQP4,5.0 out of 5 stars Extremely powerful speaker.,Amazon Customer,5,Love the flashing lights and the clarity of the music.,"Reviewed in the United States August 26, 2023",AH26QKRCIXBKXHBPPXOKGF6ODE6Q,True,0,Style: SRS-XP700
R13B3YA30UGIBL,B0CQF7TQP4,5.0 out of 5 stars Powerful and fun wireless speaker,Eric Paulsen,5,I bought this because it's a great value compared to other smaller bluetooth speakers - its a boom box without the receiver.Connecting is super easy - hold the bluetooth button and it sends a connection pop-up to your smartphone.The sound is awesome and my daughters love dancing with the party lights. All we need now is a disco ball.This speaker will pair with other speakers for stereo.,"Reviewed in the United States January 8, 2022",AEDOWDYAKTV45BXDFWIETDLWAEQQ,True,1,Style: SRS-XP500
R1F1P3XBO6NGEA,B0CQF7TQP4,5.0 out of 5 stars Very nice and loud speakers!,83Baby,5,Worth every penny! These make a nice sound system inside and outside. Love the color lights going off with the music. We bought two and are very happy with how they fill the house with sound! They’re portable but pretty heavy for me to carry…but not a bad thing as they’re really nice quality. We hook up a microphone for karaoke and the family has a blast!,"Reviewed in the United States July 15, 2022",AGLXSFAGKWXAM6ZEXY233TF4S7TA,True,2,Style: SRS-XP700
R94Y6YFRCUL7C,B0CQF7TQP4,5.0 out of 5 stars Excelente servicio y producto,Mariano,5,"Excelente producto, tiene un sonido extraordinario y además que se lo puedes configurar y carga muy rápidamente y el servicio del vendedor excelente cumple lo que promete.","Reviewed in the United States May 24, 2023",AGKHONFT33ZC6HDKGYKKOZXBGGBA,True,1,Style: SRS-XP700
RQLIQNOL5HXQO,B0BRXJ9WTD,"4.0 out of 5 stars Great Speaker, Confusing Buttons",Steve,4,"Speaker is great - clear sound quality, could use a bit more bass but given the size it’s a fine trade off. USB-C charging is nice as well.Biggest gripe is they need to clarify the top buttons. Other speakers I’ve owned you can tell what buttons do. What do these three buttons on the top do? If you can’t immediately tell it’s bad design. I didn’t even know there was a third button until I read the instructions.I’ve had two people get frustrated by the buttons and just go straight to another speaker we own; my spouse just decided to bring out the speaker I bought this to replace because she was fed up with managing unclear buttons.Hopefully the company addresses this in the next iteration.","Reviewed in the United States August 21, 2024",AEQEPQ6QXT3U7YEXCALWIUFHMW2Q,True,1,Color: Black
ROERJQ8JF136V,B0BRXJ9WTD,5.0 out of 5 stars LOVE IT!!,Wilson,5,"Exactly what I wanted! I literally have only used it once and fell in love. I'm kind of deaf (lol) and so I like my music and TV a little loud. This exceeded my expectations. It was extremely easy to set up, although I've had to refer back to the directions a few times since there's no signage on the device. I really love it though, well worth the money. I haven't tried it in water yet although I've seen some video reviews that have, I have no interest in that part.","Reviewed in the United States August 21, 2024",AF55WUBXPN4BIRBMS7PGHYIJ32AA,True,0,Color: Blue
R266OHH5VEX4WE,B0BRXJ9WTD,5.0 out of 5 stars Gem!,Monina,5,"The **Ultimate Ears Wonderboom 4** has completely won me over! The moment I hit play, I was blown away by how powerful the sound is for such a small speaker. I’ve taken it everywhere—from beach trips to backyard hangouts—and it never fails to deliver. The 360-degree sound really fills the space, making me feel like I’m in the middle of the music. Plus, knowing it’s waterproof and drop-proof gives me peace of mind no matter where I am. And the battery life? It just keeps going! I can’t help but smile every time I turn it on.","Reviewed in the United States August 16, 2024",AF23ZXLSQM7RQAK7K5C7O3YO4AAA,True,0,Color: Black
R3NCL5DKEMX2PC,B0BRXJ9WTD,5.0 out of 5 stars Big sound small package,Darryl Williams,5,"I love how easy it is for me to travel with my Wonderboom 4. I pack it in my personal item for my work trips and I’m able to play my relaxation music in my hotel before bed. It’s seriously a steal to for this price. The quality is there, it’s easy to connect to Bluetooth, and it’s even waterproof, so I can enjoy it at the pool.","Reviewed in the United States August 23, 2024",AFJ4GYNTUQS6ZHLGGTGUH2TC5W2Q,True,0,Color: Black
R3LK5JEZ0FKORH,B0BRXJ9WTD,5.0 out of 5 stars Great speaker that goes everywhere you go.,igottacode,5,"I’m really digging this speaker. I love having it playing music next to us at the pool and not worrying about it getting wet. The sound is awesome for music and while most will not think the Podcast setting “sounds good” it actually is a good sound profile for dialog. It takes out a majority of the lows but maintains the loudness so you can hear the dialog loud and clear without having to blast the volume. Build quality is very high, the button controls are great and I feel like the price is right for this speaker.","Reviewed in the United States August 8, 2024",AH276I6TL7BQWHNFDYFABIOJOXCQ,True,1,Color: Black
R2Z7E52K2YPX2S,B0BRXJ9WTD,4.0 out of 5 stars Good speaker.,Happy,4,"I bought the speaker because I thought it was going to be a step up from the wonder boom three. It is bigger but I haven’t noticed as much of a difference. It also didn’t come with a cord like the wonder boom three did. Probably if I would have tried it in the store. I probably would have just been happy with my wonder, boom three.","Reviewed in the United States September 3, 2024",AFZ5LHVR55WNOGYQ4NGZ7UJAED6Q,True,1,Color: Gray
R3R167ZHDIUI0V,B0BRXJ9WTD,5.0 out of 5 stars Amazing product,Arnit,5,"As a personal trainer who needs music for her clients, this is the perfect on the go speaker! I love the size and the quality when music is played. Usually when a speaker is small you don’t get much sound but o boy does this get loud! Best part, it’s water proof so we’ve been bringing it to the pool without any worry!","Reviewed in the United States August 24, 2024",AG6XABXYK5QBIZVPEZOQ6TGAGVQA,True,0,Color: Black
R64S2Y200ZV11,B0BRXJ9WTD,5.0 out of 5 stars Waterproof LOUD speaker,Forevermarieee,5,"I love this speaker! I use it on the beach, at work & at home! It has 3 different sound modes and it can get wet!","Reviewed in the United States September 9, 2024",AGDMP3YEKF4FBZDOOGSHZE4ARUJA,True,0,Color: Black
R3HSVLC4M2AU6K,B0BRXJ9WTD,4.0 out of 5 stars Good speaker,KW,4,"Good little speaker if your main concern is the elements. If you want pure sound and won’t be outdoors, you can do much better for $100.","Reviewed in the United States September 7, 2024",AG4V3GGIDITGVGXKKSEBP5Y7Q3LQ,True,0,Color: Blue
R3BDI6MYKAG407,B0BRXJ9WTD,5.0 out of 5 stars Good sound and a good size,R. Justin Chan,5,"In fact, I own one already, but like it enough to have bought another for my daughter for her birthday. Best. Dad. Ever.","Reviewed in the United States September 5, 2024",AGRQEQVOWOOSKYPWUIV52F4MXHVQ,True,0,Color: Blue
R2KE2IYG7SMS4U,B0BRXJ9WTD,5.0 out of 5 stars Small but powerful!,V L,5,It is portable and i like it coz it is waterproof. It is small but the volume is insanely good! I tried playing this in my backyard and the sound still pretty solid.,"Reviewed in the United States August 29, 2024",AGVZAWYNAYXP4TWOVTKPEL4LMENQ,True,0,Color: Blue
R3FN7ABHBUHWX9,B0BRXJ9WTD,5.0 out of 5 stars All around great speaker!,Matt,5,"The sound quality from all angles is incredible since it’s a 360 degree speaker. Its versatility and durability make it a powerhouse of a speaker. It’s also not overly large, so it’s perfect for travel.","Reviewed in the United States August 26, 2024",AEDY24UVK4CELXIWQRSMAFFFNX4A,True,0,Color: Black
R3H43804M4U10U,B0BRXJ9WTD,5.0 out of 5 stars Excellent Sound Quality,G Walker,5,This is my 2nd Wonderboom and I love it! Excellent sound quality and battery life. Highly recommend!,"Reviewed in the United States September 5, 2024",AHP6BQ3SGJPK7EOXUVLJB7WUS47A,True,0,Color: Blue
R3S1YA9CV1VM5B,B0BRXJ9WTD,5.0 out of 5 stars Best compact portable speaker there is!!!,Kyara,5,"Ok, this portable speaker genuinely has it all! Long lasting battery, it’s waterproof, dust proof, its volume is plenty loud! It’s made with recycled materials, has an outdoors mode which makes the sound clearer and it even floats! This is a must have!! Oh, and you can pair 2 of them together for a stereo like vibe!","Reviewed in the United States August 14, 2024",AHEBILXMEFYZNWXZQ7YG4WSAO7VA,True,1,Color: Blue
RD5ADK3OYKV4W,B0BRXJ9WTD,5.0 out of 5 stars 360 sound works good!,Anthony Kotlyarov,5,Sounds clean and works great! battery lasts long. Only downside is no way to see battery life between good and practically dead.,"Reviewed in the United States September 2, 2024",AHOJFWZRLKTG2FNWPMJFZJEIHYQQ,True,0,Color: Black
R13WQGXSH7P4BL,B0BRXJ9WTD,4.0 out of 5 stars Your New Go To,Him,4,"First off, it’s waterproof.. 🔥 And the sound effects it makes are perfect","Reviewed in the United States September 7, 2024",AFHWWYOMF6WQB3RN35SPP23Y4R5Q,True,0,Color: Black
R2Q5PJOHA8B7OA,B0BRXJ9WTD,5.0 out of 5 stars LOVE this speaker!,Christi,5,"This speaker is exactly as described! Waterproof, loud, and long lasting battery! Super easy to use. Highly recommend!","Reviewed in the United States September 3, 2024",AGJEOEYKSECDGOOGKV5W7DUFPM3A,True,0,Color: Black
R2P76BCAM7WXIK,B0BRXJ9WTD,5.0 out of 5 stars Handy,Jasmin Bonghanoy,5,I love it because the bass is so good. It is very handy too. I can bring it wherever I wanna go.,"Reviewed in the United States August 31, 2024",AF3EACXRN24AIIBL2Z43JHKGTFIQ,True,0,Color: Black
R21UZ59SV8J8D,B0BRXJ9WTD,5.0 out of 5 stars Loved,Igor Brunow,5,A small box with very powerful sound I loved it incredible It has accompanied me in many moments,"Reviewed in the United States August 30, 2024",AGHSCWGJOGLAE4TBHALUYMTZOBUA,True,0,Color: Black
R1ESFUSUSAP62J,B0BRXJ9WTD,5.0 out of 5 stars Great little speaker,Judith Chevalier,5,Sound quality is amazing for this lil thing!,"Reviewed in the United States September 5, 2024",AFYQPSYCCXYURTRR6NQE4A6WRISA,True,0,Color: Gray
R1ENEZ0Z6XBYT0,B0BRXJ9WTD,5.0 out of 5 stars Awesome,Patrick,5,So awesome to hear the sound from my phone play my music. It worked really well. I am so happy with it.,"Reviewed in the United States August 27, 2024",AFYIRTYZH5MORH6AXRIITH5F5YWQ,True,0,Color: Black
R3AUCQ56AED1HZ,B0BRXJ9WTD,5.0 out of 5 stars Satisfied,Yeliz Ceylan,5,This is super cool thing. I really satisfied the sound quality.,"Reviewed in the United States September 4, 2024",AEJLTHFDUREXSWSX5B7YW3JGLJVQ,True,0,Color: Black
R3QH5LCUPCUIZG,B0BRXJ9WTD,5.0 out of 5 stars Excellent,Nneka,5,"Item matches the description. Very loud for its size. Value for money!! I haven’t tried out the waterproof feature yet, will do and come back to this.","Reviewed in the United States August 21, 2024",AFNKZ7Y6PYJUPEGEAE6TKJDIPAPQ,True,0,Color: Black
R1XLAM8X24P1YT,B0BRXJ9WTD,5.0 out of 5 stars I owns many Bluetooth Speakers & I like this one THE BEST!!!,Responsible Consumer,5,"Beautifully Loud and Crystal Clear Sound from such a Small sized Wireless Bluetooth Speaker!!!Waterproof, Dirt-proof, Sturdy!Easy to carry (I wrap it on my finger!)Looks great.I love it so much that I have gifted this speaker to many of my friends and relatives!","Reviewed in the United States August 8, 2024",AGO4CUKGIC4JOKVOGSZN33YDM4IA,True,0,Color: Black
R3NMUJ23XMNWFT,B0BRXJ9WTD,5.0 out of 5 stars It's Amazing,Robert A. Dalgleish,5,I use it all of the time and it keeps a charge for a long time - must be a very very very good rechargable battery.The sound quality is supurb!,"Reviewed in the United States August 16, 2024",AHIRDL4ZXUBFGYZO5L6X7Q2BVXWQ,True,0,Color: Blue
